,OrderNo,OrderDate,Month,Year,CustomerID,Revenue,Seq,First Touch Channel,Channel_Type
236780,300032572242,2022-09-03,9,12,8dc90c4f8f87fc4fd27685cde0485e35,10575.0,21,Paid Search,Paid
628554,300042030062,2023-01-26,1,24,21aaacbb7a5c226e8d45c8a43da5cbe4,1499.0,25,Organic Search,Organic
250011,300028621414,2022-06-24,6,12,1a68136a82727aa97d793394769a6ba0,659.0,18,Direct,Organic
284929,300026448460,2022-05-16,5,12,76fd206d94405b92e2fee61b78c2b89f,31490.0,17,Paid Search,Paid
734560,300046039706,2023-04-18,4,24,2b8e0fd29d67a8cd47f35a8eaa53f309,1299.0,28,Organic Search,Organic
801202,300045122744,2023-03-31,3,24,caab3c157172e0c2656f3fba5a14eeed,1099.0,27,Paid Search,Paid
331654,300035738056,2022-10-11,10,12,d7a077b3518d664a6f9978a9db7ddc76,1360.0,22,Paid Search,Paid
726683,300046637380,2023-05-05,5,24,54cca047003fb315b2c03585f96b6589,70990.0,29,Affiliate,Paid
385719,300027103570,2022-05-26,5,12,ce61dac75145631de1b69b4758cf5f93,284.52,17,Affiliate,Paid
554194,300023742759,2022-03-18,3,12,0f427af2ef63a9716160bd64b9521fa1,11499.0,15,Affiliate,Paid
516148,300039993521,2022-12-20,12,12,59f6cd144204d9c8a2da45d4af05c8f1,264.0,24,Organic Search,Organic
474062,300025077193,2022-04-20,4,12,774dac30bdcad70d07a9044225be826e,3119.0,16,Paid Search,Paid
393471,300025230446,2022-04-22,4,12,090d3ec48eaf734b458343dca840ae6d,14391.0,16,Internal,Organic
757723,TC300048396363,2023-05-26,5,24,d59929636bbe839ebf17a2414dd6d696,27239.0,29,Direct,Organic
94618,300028243348,2022-06-18,6,12,d28636492d7b1dc04211a8d4ee86e59d,21999.0,18,Direct,Organic
136410,300024791420,2022-06-25,6,12,73908ba56c53831f9afc3a3eeb1f6289,13411.57,18,Organic Search,Organic
489424,300032691701,2022-09-06,9,12,ed2365e45a23af9cf4ca4554445ddac1,78990.0,21,Paid Search,Paid
655955,300045824955,2023-04-14,4,24,b3b76991064954bc0d11ac98177eb0dc,47490.0,28,Paid Search,Paid
273735,300029531297,2022-07-11,7,12,007e6a1e25bd5fc4e4d9193b3b1d2bd2,18999.0,19,Paid Search,Paid
773401,300047001371,2023-05-11,5,24,e6503045015b267add0381fe2fc4a061,599.0,29,Organic Search,Organic
173804,300027935032,2022-06-16,6,12,4691931c10db5b42cf8df833cc24ed7d,51990.0,18,Paid Search,Paid
331818,TC300035737983,2022-10-11,10,12,204668acbacacb9ea6bb97c6ff852569,52990.0,22,Direct,Organic
143150,300034671797,2022-09-28,9,12,b9982fbe0fc3647a5f69495bf017fba3,34999.0,21,Organic Search,Organic
560826,300022194560,2022-01-27,1,12,0692947415878464181933745245ee39,499.0,13,Organic Search,Organic
497638,300033055665,2022-09-13,9,12,60f8ec1bb081145b86bf514308370c79,30.0,21,Affiliate,Paid
769448,TC300046603065,2023-04-27,4,24,b09da9771666c7b6340d385f9cffb244,60990.0,28,Direct,Organic
855377,300040984678,2023-01-06,1,24,a014d96bbca1b25ad1494a74819df612,1699.0,25,Paid Search,Paid
39732,300038875304,2022-11-27,11,12,9aacec40493cd9fb55f57b2546071ddc,2099.0,23,Paid Search,Paid
425096,300025425638,2022-04-27,4,12,f3f4ec87457bb7de6b9d51cc57bd9718,39999.0,16,Organic Search,Organic
656116,300045826550,2023-04-14,4,24,88db149c63b8f9ca83722a52e2216559,6100.0,28,Affiliate,Paid
342203,300027308483,2022-05-30,5,12,f54c38869ece1c1e167d92a9ded71e9b,35990.0,17,Paid Search,Paid
144304,300034725063,2022-09-28,9,12,9a725e6e0e6d9f26c8622606d978f755,399.0,21,Paid Search,Paid
556135,300023490216,2022-03-10,3,12,c2cf4dc132b826dbf020fbddf585f1ba,16999.0,15,Paid Search,Paid
400526,300032075858,2022-08-23,8,12,961ecef049c5aeb165c5c4e5a24acc92,2049.0,20,Affiliate,Paid
751399,300045624317,2023-04-11,4,24,2df486a0c6193b19559fa3e53a456400,21999.0,28,Direct,Organic
894692,300042574636,2023-02-07,2,24,6e53dda10cdc88ac8156bce26c8b30d9,14490.0,26,Organic Search,Organic
417680,300039184565,2022-12-02,12,12,fac3424ef4c5377057303cdb31da0092,12490.0,24,Paid Search,Paid
784894,300041858106,2023-01-24,1,24,5840d78a9e4b7a74b6743c4419e79d2d,1943.0,25,Referral,Paid
581748,300022093723,2022-01-24,1,12,582f8150e945959e03700b85ffc36875,14849.1,13,Internal,Organic
655729,300045822182,2023-04-14,4,24,e0fd12ef741ce80e092b327dd4fff22b,12490.0,28,Organic Search,Organic
7186,300036608137,2022-10-22,10,12,7759e348a1fbc9b6624c636b5ef4c0ef,24990.0,22,Paid Search,Paid
551564,300022472708,2022-02-06,2,12,1a9c582be6681242d65320f895ab1bce,1196.0,14,Paid Search,Paid
661715,300043845854,2023-03-05,3,24,d1cc069602d47737bdd5b28efe3eedc8,1100.0,27,Direct,Organic
152718,300033455931,2022-09-18,9,12,8455cefa224247519e79c44ddfb5de03,25990.0,21,Organic Search,Organic
854017,TC300042454204,2023-02-03,2,24,1ad25b1de512ffd9645e700ef6c5d77b,4273.2,26,Affiliate,Paid
888091,300044946130,2023-03-28,3,24,27cc9e0022eeec057ff74b7775364778,7504.05,27,Organic Search,Organic
571038,300020916092,2022-02-05,2,12,b4953081befa4588cd001c079cbfafd4,16052.74,14,Organic Search,Organic
747887,300042475488,2023-02-04,2,24,43ac0df29bbc048c5dd63484b31fc938,5990.0,26,Organic Search,Organic
34414,TC300025774888,2022-05-03,5,12,798a8caf4a732ab321321916a903e5fe,49990.0,17,Direct,Organic
435578,300033014970,2022-09-12,9,12,aa9fda7241aff03ff732dbe4588d366e,5699.05,21,Paid Search,Paid
725732,300047002127,2023-05-05,5,24,fe052c77515d3dbee816e2c563a892f1,359.0,29,Affiliate,Paid
328276,300029941283,2022-07-21,7,12,76a4a12d659ab19a1d124e69db26a969,3599.0,19,Direct,Organic
662674,300047847081,2023-05-20,5,24,7d35c01492685e7f832cb3cda6615581,77900.0,29,Organic Search,Organic
190792,300026397035,2022-05-20,5,12,8d85e997e8ca9deab1f662daef8121e3,18990.0,17,Paid Search,Paid
307631,300029682800,2022-07-14,7,12,aacf750fbe4b271701fcf6ea7ba1dc01,499.0,19,Affiliate,Paid
227990,300039157902,2022-12-18,12,12,6f36fd6d2485c39fd68d67621e0399bd,388.0,24,Direct,Organic
443066,300039826689,2022-12-16,12,12,cd0880d8aff8dfa388f13844c537407e,25990.0,24,Paid Search,Paid
113852,300033886409,2022-09-24,9,12,f14bbfbaf682441a072a2ada39bdcc98,47999.0,21,Paid Search,Paid
671420,300044507626,2023-03-19,3,24,1295a4876ad9cb1edff8a9993b46c229,3419.05,27,Organic Search,Organic
81911,TC300025105066,2022-05-15,5,12,2a6da12a0ee7df423397ef4dabc728d3,18999.0,17,Paid Search,Paid
164103,300024109948,2022-03-27,3,12,15dd5e53ab2873ab73095428f1b063d2,25641.0,15,Affiliate,Paid
494615,300032349655,2022-08-29,8,12,f73f3a15ca451a859e29f10e0510eb7c,20499.0,20,Direct,Organic
763312,300047636392,2023-05-16,5,24,75c009cb82e4f609bf0c13cad34b29c4,4041.0,29,Organic Search,Organic
229480,300037155075,2022-10-28,10,12,9f137c4c1454416eaac610c3cf794447,999.0,22,Paid Social,Paid
900438,300041481964,2023-01-18,1,24,533a13f2305be2f9147985afb232ce9a,43490.0,25,Organic Search,Organic
467033,300022678775,2022-02-13,2,12,d4fd9c48685e4bb6413ee7246d5957fc,3599.0,14,Paid Search,Paid
268634,300037203727,2022-10-31,10,12,7f8e844d046072767f560d026e951cd7,399.0,22,Organic Search,Organic
63205,300028344008,2022-06-19,6,12,f2df6c177f57a1ac3d21fbfc4be8d550,51605.0,18,Paid Search,Paid
759440,300047742315,2023-05-17,5,24,bba28e40c9406db94d2f0684aad6da66,31990.0,29,Paid Search,Paid
214763,300028987506,2022-07-01,7,12,a18f9a0031d4bde1e3ad6d52d984e656,1899.0,19,Direct,Organic
328482,300029984374,2022-07-21,7,12,1b8059bf33bd304550aea8983359d974,1560.0,19,Organic Search,Organic
893807,300042601339,2023-02-07,2,24,4411830232ee661e2c3f7967ccdf381f,11890.0,26,Paid Search,Paid
277344,TC300025836754,2022-05-06,5,12,e465a39612e8969472e45d7b90e1b19a,51990.0,17,Affiliate,Paid
409658,300024065119,2022-04-21,4,12,32e1cba158cd9a1ef796949aae7ef14f,52990.0,16,Paid Search,Paid
129554,300034878189,2022-09-30,9,12,8ed2e9d24942024c8635d61cd20b75f2,478.0,21,Paid Search,Paid
242490,TC300029343349,2022-07-08,7,12,02e8bde9875362262793f74b30ed2a60,8549.1,19,Organic Search,Organic
360986,300032529200,2022-09-02,9,12,71c22c04854123e928f297406e77216c,2199.0,21,Affiliate,Paid
337788,300028427512,2022-06-21,6,12,5ff9f2e58d9c0f71f31cfd0c1d5f19cb,49990.0,18,Organic Search,Organic
840897,300046870869,2023-05-02,5,24,8ee44f169fd9caca41497b4e6a350af9,7999.0,29,Organic Search,Organic
37012,300036895380,2022-10-26,10,12,675668f9ad72ed928594d9830d9aed53,28880.0,22,Organic Search,Organic
272720,300023595692,2022-03-13,3,12,c72516d25a6e8216418ab03a61c49514,22999.0,15,Paid Search,Paid
745493,300041680375,2023-01-25,1,24,f5911932cc3456cdf707744dd9f54513,27990.0,25,Organic Search,Organic
478477,300039491679,2022-12-09,12,12,f253b72079d0ac215e00490f9dc4dbf1,1529.1,24,Paid Search,Paid
74492,300026900088,2022-05-22,5,12,16ae5cd65603cda6177921f5e3bc4a80,19999.0,17,Organic Search,Organic
577998,300022003700,2022-01-22,1,12,db0148a9b8cfe81feaf570d176b56253,1099.0,13,Paid Social,Paid
258905,300032906473,2022-09-10,9,12,7836da08f4f18c94f79b2942b5421a5a,249.0,21,Paid Search,Paid
449211,300039312912,2022-12-06,12,12,c2f8b75c83af345bfb776d7278d6bb45,3400.0,24,Organic Social,Organic
248187,300025717287,2022-05-02,5,12,dec520c131e9f65cbb4fa0e687d96e50,350.0,17,Direct,Organic
386130,300027115459,2022-05-26,5,12,b2a1a05ae241ffc7f0522a644e44d8ec,299.5,17,Affiliate,Paid
656818,300045502323,2023-04-09,4,24,f566a28f64302f60b95deff588f343c3,379.0,28,Organic Search,Organic
307125,300023726434,2022-03-26,3,12,a70a735fff5ef9318cfdc59e9bffe5ed,26999.1,15,Affiliate,Paid
67979,300036279474,2022-10-19,10,12,e5d811452e1b809bdece82b3261ecea7,35991.0,22,Organic Search,Organic
581712,300022068092,2022-01-24,1,12,83e3af7203d7974e020b5ace83ad0efd,35495.03,13,Direct,Organic
7073,300036580784,2022-10-22,10,12,ff540f5f122d668d520d16bc7fa1755e,9490.0,22,Organic Search,Organic
596016,300021883442,2022-01-18,1,12,6dbbc693ce6b678daf1baf8b54ca1164,14398.2,13,Referral,Paid
70976,300036889283,2022-10-25,10,12,14379d6a96b1088add42544686c0ee78,1269.0,22,Organic Search,Organic
109454,300028734602,2022-06-26,6,12,d57cd48471b2b2bdaf63ae32e9746467,549.0,18,Paid Search,Paid
297075,300040327521,2022-12-26,12,12,537217ec47c6cd6a7a81eae110ade65f,258.0,24,Paid Search,Paid
725923,300047005855,2023-05-05,5,24,b82565f8c06d096ed673137d4e13f884,12190.0,29,Organic Search,Organic
278381,300025855274,2022-05-06,5,12,23a03a05f5ef7a6cfe791172c95a7135,4299.0,17,Paid Search,Paid
99451,300039622592,2022-12-31,12,12,d9652d51fb215cdb4bbb023dcda5241c,1590.0,24,Direct,Organic
543466,300023608372,2022-03-15,3,12,a3b51ab23fb3969b90130a5477263105,79530.3,15,Organic Search,Organic
541995,300024905746,2022-04-18,4,12,4a6aa0a29b0d6ba801456c1eb1a5779b,3399.0,16,Direct,Organic
848847,300043029447,2023-02-17,2,24,e3b3f4b6ad7550af6a541c65a6f31f96,1698.0,26,Internal,Organic
458004,300038417302,2022-11-23,11,12,6059d59cb1576cf00bdebc6045f3cc10,38790.0,23,Organic Search,Organic
822001,300042681353,2023-02-13,2,24,0b2e9e30e38cd7723bc2fdb0c9039633,1550.0,26,Internal,Organic
420443,300024218771,2022-03-30,3,12,9cb1a0148c8c44ac4a3d46068fea34ed,8999.1,15,Paid Search,Paid
599210,300021885499,2022-01-19,1,12,80638d8cad2babbf13f3815adc0b4c07,81990.0,13,Paid Search,Paid
45702,300024463688,2022-04-03,4,12,36a9123d057f88c871b30f0f33c32703,66990.0,16,Direct,Organic
698859,300048118769,2023-05-25,5,24,f2c6af0308b510ff4b97af0acccdad29,764.1,29,Paid Search,Paid
15691,300036484253,2022-10-21,10,12,96f30df8ce9d7f91a7485d0743bbf996,120290.0,22,Paid Search,Paid
580890,300022079854,2022-01-24,1,12,0f6eb5d65ed30643ce3ab1d990ca882a,999.1,13,Paid Search,Paid
363066,TC300040062525,2022-12-22,12,12,82d50f8052274f868fda58ba8eb637ce,2549.0,24,Direct,Organic
729415,300043124094,2023-02-18,2,24,736cd1d3196ec5911c8a34ba635f8fd4,394.0,26,Paid Search,Paid
434797,300033027858,2022-09-12,9,12,a23c6c80b53d39ed4e664b310428f8d7,30.0,21,Affiliate,Paid
646738,300047156580,2023-05-07,5,24,56172846831cffc7eceb2129cd5dfd6f,43990.0,29,Organic Search,Organic
100898,300031727760,2022-08-16,8,12,3efd97350b405a368aa27795767f6042,54990.0,20,Paid Search,Paid
16225,300035359061,2022-10-05,10,12,b12dfcbd8ec31eac213ebad2bc6a1445,62990.0,22,Organic Search,Organic
90038,300029406949,2022-07-09,7,12,d2724b828ab54a3403863afea9257922,18490.0,19,Paid Search,Paid
496155,300039315297,2022-12-12,12,12,cb0eaa375140ba26837f9a0c9e793359,18499.0,24,Paid Search,Paid
105920,300029002551,2022-07-02,7,12,4d1c3b0ba1532f4f6b95163295e114c0,6999.0,19,Direct,Organic
304103,300024079370,2022-03-26,3,12,4ab7d8656b5eca54ae9ea362321c4e5d,21599.1,15,Organic Search,Organic
856983,300041150615,2023-01-30,1,24,ef27d19ad7e56d355f4ddd3f72b08309,3719.7,25,Paid Search,Paid
285303,300026509914,2022-05-16,5,12,455614ed8b71043b63b8aad806d6d01f,2999.0,17,Paid Search,Paid
471926,300038336120,2022-11-21,11,12,09b60c6ae6c273e819f794d089ba8c58,1699.0,23,Paid Search,Paid
409451,300025160619,2022-04-21,4,12,5f8fe963084b94290a07cd1b89d81baa,17999.1,16,Organic Search,Organic
324985,300031773886,2022-08-17,8,12,dab7e3fc3de20b63b71ba37dc9d54a79,124999.0,20,Affiliate,Paid
109753,300022130967,2022-01-26,1,12,f7acebdd236e368bfa63b583c1a08d7f,30990.0,13,Referral,Paid
328280,300029238966,2022-07-21,7,12,327d487a6c28a1d24bb4d8290657641f,1484.1,19,Organic Search,Organic
50564,300029829546,2022-07-17,7,12,bb1e0c0c3c9175aad1e9387611238239,539.1,19,Paid Search,Paid
14424,300035186900,2022-10-21,10,12,e3b6f9689470d4a40e1b6a1dab248d86,449.0,22,Paid Search,Paid
407872,300027757324,2022-06-08,6,12,937fea8a6d41cd4bc29a871098ee19a5,80990.0,18,Direct,Organic
408655,300024115676,2022-04-21,4,12,23a6ff0961120049ca5955d860838777,497.7,16,Paid Search,Paid
289030,300025834791,2022-05-04,5,12,c25e2dca2ea3b20aa4b9af6aefa00d76,11490.0,17,Paid Search,Paid
521751,300039710448,2022-12-14,12,12,cef39c0d62a01be4a2c61ef073822e00,10590.0,24,Direct,Organic
783004,300040789482,2023-01-02,1,24,9bde08cd24f128cfbee59ea0110c6ff7,109.0,25,Paid Search,Paid
344115,300035346576,2022-10-06,10,12,b678a4fd93f1b3da3902a5d311c99954,19999.0,22,Paid Search,Paid
587932,300023417496,2022-03-08,3,12,aa54d80bf103f31b7e4b91c7a1fce565,1234.05,15,Paid Search,Paid
151003,300031317088,2022-08-11,8,12,c154c9e136c9b6fb25ed77c6f94b5743,499.0,20,Loyalty,Unknown
437015,300024940706,2022-04-25,4,12,a5deada9800509f9440ab3929d8b01cb,134.0,16,Organic Search,Organic
456263,TC300026998648,2022-05-24,5,12,0cf25b9d53c1cc7ad916f503d4a20a80,75490.0,17,Internal,Organic
851269,300045002295,2023-03-29,3,24,5da77e1b7907122c983cd4d8271e5b4e,9199.0,27,Organic Search,Organic
678704,300046129513,2023-04-21,4,24,9f8a0e9d4dda7e443af40b6dbae033ea,7640.0,28,Organic Search,Organic
162487,300024103815,2022-03-27,3,12,edec089ebda9501bcfd6d136a93ce2ef,1004.0,15,Paid Search,Paid
11873,300031578691,2022-08-14,8,12,e8d8eee337fe0574002b6272862fd41c,9990.0,20,Organic Search,Organic
310174,300029722779,2022-07-15,7,12,c4336087eb7cd6d019ffbb13da52c66f,17854.0,19,Organic Search,Organic
428259,300032013978,2022-08-22,8,12,17970f3c72b737061a41e1528035f5dc,5499.0,20,Affiliate,Paid
340537,300028495632,2022-06-21,6,12,5f0995abfe36df170f4c7a4b05c1279b,1711.0,18,Organic Search,Organic
472034,300038382201,2022-11-21,11,12,d35cb5e3943711b6e6aa9c8ab95067fe,39999.0,23,Direct,Organic
653425,300040756765,2023-01-01,1,24,acaeb045e6623117b1c3dfd01483d7b4,6890.0,25,Paid Search,Paid
43621,300024418019,2022-04-03,4,12,a01d48135efe556d4e1cf01014bc8f0c,11499.0,16,Paid Search,Paid
313876,300028933350,2022-06-30,6,12,f1354a31d653e58c3d22b56a416a202e,599.0,18,Paid Search,Paid
217911,300037586512,2022-11-06,11,12,17f3ab62565e225552c9e0d4c555c3fb,1099.0,23,Organic Search,Organic
251350,300028598836,2022-06-24,6,12,4c103a83512ed566af78c5d56f0e18a8,48990.0,18,Direct,Organic
810953,300048676275,2023-05-30,5,24,042f4e6aacefc8c93bfd972efe8954cd,36290.0,29,Direct,Organic
860822,300044910714,2023-03-27,3,24,1920def90a78924f14cecbe8ad13b695,1599.0,27,Paid Search,Paid
395225,300031819845,2022-08-18,8,12,428bf4d3709c36e8b1110a6bd5a28003,11999.0,20,Paid Search,Paid
629188,300042014337,2023-01-26,1,24,57bcd622bbc961a027801049f69ac8ec,7499.0,25,Direct,Organic
601746,300023006136,2022-02-23,2,12,8d2e1479c820f4ca286569fa62310d5a,122.55,14,Paid Search,Paid
730690,300043153120,2023-02-18,2,24,5209bf291e3a8b86bf1af57519409423,5224.0,26,Organic Search,Organic
428856,TC300032018814,2022-08-22,8,12,31a3ef1516c55db49811e450054350f4,5099.0,20,Affiliate,Paid
271964,300023573439,2022-03-13,3,12,5ad333dc3b9a937fc654d6f24bba16cf,56415.75,15,Direct,Organic
583708,300021853164,2022-01-17,1,12,fae3bf3248ae0a1ade48c138c9efdd6b,9809.1,13,Organic Search,Organic
579761,300023072211,2022-02-25,2,12,1fc3d45953acd8a77374a674268a14c3,23036.58,14,Affiliate,Paid
353781,300027662755,2022-06-06,6,12,41406781d27c95c1caeb4e47a91ec796,35499.0,18,Direct,Organic
521572,300024556783,2022-04-07,4,12,06366e46e1c27c8f2c7ce124bfea130d,204.0,16,Paid Search,Paid
146716,300035527157,2022-10-08,10,12,2d18d5f4a713d361b3ccd2752d3c9f60,499.0,22,Organic Search,Organic
886402,300042236654,2023-01-31,1,24,8e1204786994830ed4846ffbaf0dacbf,106990.0,25,Paid Search,Paid
324875,300031768572,2022-08-17,8,12,1dc0d0a345766af6dd2e7853dc526836,749.0,20,Referral,Paid
709612,300047430883,2023-05-12,5,24,f91b56ef336140d3ab1b4035b56c447e,6990.0,29,Organic Search,Organic
549769,300024200827,2022-04-06,4,12,80ae7178e9c080f87160887a5c0b9963,499.0,16,Paid Search,Paid
185126,300032707264,2022-09-29,9,12,919b3ee308c4098ea77ac1078f077ceb,499.0,21,Referral,Paid
715623,300044780604,2023-03-25,3,24,ded06aa8d1f9f5ac82ffe55fed9bc12c,284.05,27,Organic Search,Organic
351678,300040420620,2022-12-27,12,12,001ee2bd005ab6e1eb11ea2a594e1dd3,104.0,24,Organic Search,Organic
223838,300026173661,2022-05-13,5,12,bcc99a4de20424a86df3c927adcbf50d,32999.0,17,Organic Search,Organic
849638,300043107202,2023-02-17,2,24,ed2a5bce60d9111c99c5c67370de3ed8,987.0,26,Organic Search,Organic
94417,TC300028213350,2022-06-18,6,12,b9871ed3247d87eeecf726daaa2d9864,28990.0,18,Direct,Organic
509860,300023108363,2022-03-05,3,12,d90108a9972bf746394a1b5af899d7ae,14398.2,15,Affiliate,Paid
788177,300047165098,2023-05-10,5,24,2c90b2c95313d8474281cd420ea2bf4e,5000.0,29,Organic Search,Organic
100042,300031524778,2022-08-16,8,12,0daf99cdf2855727f1806e5af4aec559,2996.19,20,Paid Search,Paid
132153,TC300029411524,2022-08-21,8,12,2dd96ced368db76ea54fd0198dc99b67,5099.0,20,Direct,Organic
799890,TC300042959706,2023-02-14,2,24,9f5d64274bcb3af102630428fed4c9e8,28999.0,26,Direct,Organic
47270,300024161206,2022-04-02,4,12,aa8ab798d9e21ad54d7e95cea34bf079,68900.0,16,Paid Search,Paid
655414,300045817352,2023-04-14,4,24,293e0a452f2fbea760c038bba985bd4a,129.0,28,Direct,Organic
313839,300028926638,2022-06-30,6,12,5cedfcd6c4b56258926acef478a2b9d3,10802.0,18,Paid Search,Paid
479117,300039515856,2022-12-09,12,12,24b0842d52a6dfd44432cf9dfb660597,1699.0,24,Paid Search,Paid
317038,TC300026065759,2022-05-09,5,12,eeb2d6e9792f40a89c2472507345ee9d,65490.0,17,Direct,Organic
539265,300039659908,2022-12-13,12,12,8f715dc26d37d0bacad304a589d1d90a,2490.0,24,Direct,Organic
879762,300042047662,2023-02-09,2,24,26c153ccdc93d89358936ac28fc3f250,2244.0,26,Organic Search,Organic
612428,300021385117,2022-01-08,1,12,72f19ae8667cdb5e3f6d9d8a95d22e0f,14848.2,13,Direct,Organic
792014,TC300041799650,2023-01-23,1,24,814993c5bc36e3407a7885569a7a2c3a,47490.0,25,Internal,Organic
355408,300037888238,2022-11-12,11,12,379657d044ab806209a199c8243ce944,30.0,23,Affiliate,Paid
659029,TC300041745027,2023-01-22,1,24,33d8cdf183be95b8e797b151764a95d0,18499.0,25,Direct,Organic
655171,TC300045807724,2023-04-14,4,24,37ca5dc374e4b982078e94f5503af7c3,6741.0,28,Direct,Organic
674941,TC300044219440,2023-03-12,3,24,e89b99183b567e0f41a18cb7f87000c7,3058.2,27,Internal,Organic
487594,300039339334,2022-12-05,12,12,991f4bf84320e86a7b940751f24ea204,1199.0,24,Paid Search,Paid
787906,TC300040512272,2023-01-24,1,24,aa42a91027410c89e725ef453e1ea900,599.0,25,Direct,Organic
683257,300042838985,2023-02-12,2,24,b3a20ed0b976b109965d5687a22a3807,999.0,26,Organic Search,Organic
403981,300038809855,2022-11-28,11,12,f79d0d180b66d9ebde557cf384bd54c0,600.0,23,Paid Social,Paid
173477,300028122235,2022-06-16,6,12,5c6017b73d9b2ee3f5ce7967720430d3,44990.0,18,Direct,Organic
348102,300032832199,2022-09-09,9,12,46a34a3556aca4de78a8731df0d01651,349.0,21,Affiliate,Paid
164895,300024104337,2022-03-27,3,12,60a5c813ca198c7f045013ae7c46f9ed,10990.0,15,Organic Search,Organic
191743,300026710259,2022-05-20,5,12,0ab6d64d25ceff957481fb200bb03495,7299.0,17,Organic Search,Organic
721283,TC300047887502,2023-05-31,5,24,d81c884efc86c476d595ba2ee78736c9,9499.0,29,Direct,Organic
813129,300045363886,2023-04-06,4,24,bc9822f6968c534579a52355b3c07d91,9150.0,28,Direct,Organic
867710,300044357621,2023-03-15,3,24,6f83c2bc5e311420405cd54c1e7e72e6,489.0,27,Organic Search,Organic
254533,TC300031940533,2022-08-20,8,12,7a28ac8e500fd57a3b6f94cfa96886b1,5080.0,20,Direct,Organic
102038,300031743755,2022-08-16,8,12,0276a29ffded602b29bc1d93910da1d8,6745.5,20,Paid Search,Paid
578929,300022000520,2022-01-22,1,12,c456c734fe6bdde272466dccc11774bb,2009.0,13,Paid Search,Paid
425391,TC300025448414,2022-04-27,4,12,57c8feef57f2a067fcda5d86b31fb0f0,8864.1,16,Direct,Organic
185707,300030739146,2022-08-28,8,12,0566afe675425b31c7d1988621c790e7,13999.0,20,Organic Search,Organic
897385,300040930575,2023-01-11,1,24,936a6c045b39ad3e0f8807a3af5903ff,1569.0,25,Direct,Organic
842234,300046915505,2023-05-03,5,24,3add8a0114a9fca06a634da02c32fe5f,2495.0,29,Organic Search,Organic
468165,TC300039080562,2022-11-30,11,12,eb8cf1304dea4de8a2672613e45064d1,88490.0,23,Direct,Organic
